symbol,rank,name,sector,industry,pid,exg
IVAN,0,Ivanhoe Energy Inc.,Energy,Oil & Gas Production,0,O
OFLX,0,Omega Flex Inc.,Capital Goods,Industrial Specialties,0,O
RZA,-1,Reinsurance Group of America Incorporated,n/a,n/a,0,N
RTN,3,Raytheon Company,Capital Goods,Industrial Machinery/Components,6,N
RTI,2,RTI International Metals Inc.,Capital Goods,Metal Fabrications,0,N
RTK,3,Rentech Inc.,Basic Industries,Agricultural Chemicals,0,O
SEIC,3,SEI Investments Company,Finance,Investment Bankers/Brokers/Service,4,O
GFED,3,Guaranty Federal Bancshares Inc.,Finance,Major Banks,0,O
PLNR,2,Planar Systems Inc.,Capital Goods,Industrial Machinery/Components,0,O
HCCI,4,Heritage-Crystal Clean Inc.,Basic Industries,Miscellaneous,0,O
G,3,Genpact Limited,Consumer Services,Professional Services,0,N
FDML,3,Federal-Mogul Holdings Corporation,Capital Goods,Auto Parts:O.E.M.,0,O
CCLP,4,CSI Compressco LP,n/a,n/a,0,O
RALY,1,Rally Software Development Corp.,Technology,Computer Software: Prepackaged Software,0,N
NVCN,3,Neovasc Inc.,Health Care,Medical/Dental Instruments,0,O
SKBI,0,Skystar Bio-Pharmaceutical Company,Health Care,Major Pharmaceuticals,0,O
OGEN,0,Oragenics Inc.,Health Care,Major Pharmaceuticals,0,A
ISR,0,IsoRay Inc.,Health Care,Medical/Dental Instruments,0,A
TFSCR,-1,1347 Capital Corp.,Finance,Business Services,0,O
TFSCU,-1,1347 Capital Corp.,n/a,n/a,0,O
TFSCW,-1,1347 Capital Corp.,Finance,Business Services,0,O
XUE,0,Xueda Education Group,Consumer Services,Other Consumer Services,0,N
ISH,0,International Shipholding Corporation,Transportation,Marine Transportation,0,N
ISM,-1,SLM Corporation,Finance,Finance: Consumer Services,0,O
TNAV,2,TeleNav Inc.,Capital Goods,Industrial Machinery/Components,0,O
ISG,-1,ING Group N.V.,Finance,Life Insurance,0,N
ISF,-1,ING Group N.V.,Finance,Life Insurance,0,N
ISD,-1,Prudential Short Duration High Yield Fund Inc.,n/a,n/a,0,N
JKS,3,JinkoSolar Holding Company Limited,Technology,Semiconductors,0,N
PVA,4,Penn Virginia Corporation,Energy,Oil & Gas Production,0,N
PVG,2,Pretium Resources Inc.,Basic Industries,Precious Metals,0,N
PVH,3,PVH Corp.,Consumer Non-Durables,Apparel,0,N
MZOR,4,Mazor Robotics Ltd.,Health Care,Medical/Dental Instruments,0,O
FRC,3,FIRST REPUBLIC BANK,n/a,n/a,0,N
IRMD,2,iRadimed Corporation,n/a,n/a,0,O
FRD,0,Friedman Industries Inc.,Capital Goods,Steel/Iron Ore,0,A
FRO,1,Frontline Ltd.,Transportation,Marine Transportation,0,N
FRM,0,Furmanite Corporation,Basic Industries,Engineering & Construction,0,N
FRS,0,Frisch&#39;s Restaurants Inc.,Consumer Services,Restaurants,0,A
FRP,3,FairPoint Communications Inc.,Public Utilities,Telecommunications Equipment,0,O
HMST,4,HomeStreet Inc.,Finance,Banks,0,O
FRT,3,Federal Realty Investment Trust,Consumer Services,Real Estate Investment Trusts,0,N
HMSY,3,HMS Holdings Corp,Miscellaneous,Business Services,0,O
SNMX,3,Senomyx Inc.,Health Care,Biotechnology: Commercial Physical & Biological Resarch,0,O
UUU,0,Universal Security Instruments Inc.,Consumer Non-Durables,Electronic Components,0,A
SWI,3,Solarwinds Inc.,Technology,Computer Software: Prepackaged Software,0,N
SWH,0,Stanley Black & Decker Inc.,Capital Goods,Industrial Machinery/Components,0,N
SWK,4,Stanley Black & Decker Inc.,Capital Goods,Industrial Machinery/Components,4,N
DM,2,Dominion Midstream Partners LP,Public Utilities,Natural Gas Distribution,0,N
SWM,0,Schweitzer-Mauduit International Inc.,Basic Industries,Paper,0,N
DK,5,Delek US Holdings Inc.,Energy,Integrated oil Companies,0,N
PRTS,3,U.S. Auto Parts Network Inc.,Consumer Services,Other Specialty Stores,0,O
DF,2,Dean Foods Company,Consumer Non-Durables,Specialty Foods,0,N
DG,3,Dollar General Corporation,Consumer Services,Department/Specialty Retail Stores,4,N
SWC,5,Stillwater Mining Company,Basic Industries,Precious Metals,0,N
DE,3,Deere & Company,Capital Goods,Industrial Machinery/Components,0,N
DB,5,Deutsche Bank AG,Finance,Major Banks,0,N
MGLN,4,Magellan Health Inc.,Health Care,Hospital/Nursing Management,0,O
SWY,3,Safeway Inc.,Consumer Services,Food Chains,0,N
SWX,1,Southwest Gas Corporation,Public Utilities,Oil & Gas Production,0,N
VNQI,0,Vanguard Global ex-U.S. Real Estate ETF,n/a,n/a,0,O
SWZ,0,Swiss Helvetia Fund Inc. (The),n/a,n/a,0,N
PPSI,2,Pioneer Power Solutions Inc.,Consumer Durables,Electrical Products,0,O
DX,3,Dynex Capital Inc.,Consumer Services,Real Estate Investment Trusts,0,N
DY,3,Dycom Industries Inc.,Basic Industries,Water Supply,0,N
DV,3,DeVry Education Group Inc.,Consumer Services,Other Consumer Services,0,N
DW,0,Drew Industries Incorporated,Capital Goods,Auto Parts:O.E.M.,0,N
SWS,-1,SWS Group Inc.,Finance,Investment Bankers/Brokers/Service,0,N
SAEX,3,SAExploration Holdings Inc.,Energy,Oil & Gas Production,0,O
SWU,-1,Stanley Black & Decker Inc.,Capital Goods,Industrial Machinery/Components,0,N
DQ,3,DAQO New Energy Corp.,Technology,Semiconductors,0,N
TGS,3,Transportadora De Gas Sa Ord B,Public Utilities,Natural Gas Distribution,0,N
TGP,1,Teekay LNG Partners L.P.,Consumer Services,Marine Transportation,0,N
GYC,-1,Corporate Asset Backed Corp CABCO,Finance,Finance: Consumer Services,0,N
GYB,-1,CABCO Series 2004-101 Trust,Finance,Finance: Consumer Services,0,N
TGT,2,Target Corporation,Consumer Services,Department/Specialty Retail Stores,0,N
TGB,3,Taseko Mines Limited,Basic Industries,Precious Metals,0,A
LPHI,0,Life Partners Holdings Inc,Finance,Life Insurance,0,O
TGA,4,Transglobe Energy Corp,Energy,Oil & Gas Production,0,O
ATVI,3,Activision Blizzard Inc,Technology,Computer Software: Prepackaged Software,0,O
TGD,4,Timmons Gold Corp,Basic Industries,Precious Metals,0,A
TGE,3,TGC Industries Inc.,Energy,Oil & Gas Production,0,O
TGH,3,Textainer Group Holdings Limited,Technology,Diversified Commercial Services,0,N
TGI,3,Triumph Group Inc.,Capital Goods,Aerospace,0,N
MYGN,2,Myriad Genetics Inc.,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,0,O
INTG,0,The Intergroup Corporation,Consumer Services,Building operators,0,O
VCRA,3,Vocera Communications Inc.,Consumer Durables,Telecommunications Equipment,0,N
DHI,3,D.R. Horton Inc.,Capital Goods,Homebuilding,0,N
DHG,-1,DWS High Income Opportunities Fund Inc.,n/a,n/a,0,N
INTL,0,INTL FCStone Inc.,Finance,Investment Bankers/Brokers/Service,0,O
INTU,3,Intuit Inc.,Technology,Computer Software: Prepackaged Software,0,O
INTT,0,inTest Corporation,Capital Goods,Electrical Products,0,A
DHY,0,Credit Suisse High Yield Bond Fund,n/a,n/a,0,A
DHX,2,Dice Holdings Inc.,Miscellaneous,Business Services,0,N
DHT,3,DHT Holdings Inc.,Transportation,Marine Transportation,0,N
XCRA,3,Xcerra Corporation,Capital Goods,Electrical Products,0,O
DHR,3,Danaher Corporation,Capital Goods,Industrial Machinery/Components,0,N
ESSA,0,ESSA Bancorp Inc.,Finance,Banks,0,O
GIGM,0,GigaMedia Limited,Technology,Computer Software: Programming Data Processing,0,O
GIGA,0,Giga-tronics Incorporated,Capital Goods,Electrical Products,0,O
OPLK,-1,Oplink Communications Inc.,Public Utilities,Telecommunications Equipment,0,O
MEMP,3,Memorial Production Partners LP,Energy,Oil & Gas Production,0,O
WG,5,Willbros Group Inc.,Energy,Oilfield Services/Equipment,0,N
QAT,0,iShares MSCI Qatar Capped ETF,n/a,n/a,0,O
WD,3,Walker & Dunlop Inc.,Finance,Finance: Consumer Services,0,N
WB,0,Weibo Corporation,Technology,Computer Software: Programming Data Processing,2,O
ANV,3,Allied Nevada Gold Corp.,Basic Industries,Precious Metals,0,A
WM,3,Waste Management Inc.,Public Utilities,Environmental Services,0,N
WK,3,Workiva Inc.,n/a,n/a,0,N
WU,3,Western Union Company (The),Miscellaneous,Business Services,0,N
WR,3,Westar Energy Inc.,Public Utilities,Power Generation,0,N
MFRM,3,Mattress Firm Holding Corp.,Consumer Services,Other Specialty Stores,0,O
ULBI,0,Ultralife Corporation,Miscellaneous,Industrial Machinery/Components,0,O
MFRI,0,MFRI Inc.,Capital Goods,Pollution Control Equipment,0,O
WX,4,Wuxi Pharmatech (Cayman) Inc.,Health Care,Major Pharmaceuticals,0,N
ANW,3,Aegean Marine Petroleum Network Inc.,Energy,Oil Refining/Marketing,0,N
RIT,-1,LMP Real Estate Income Fund Inc,n/a,n/a,0,N
RIO,5,Rio Tinto Plc,Basic Industries,Precious Metals,0,N
RIF,-1,RMR Real Estate Income Fund.,n/a,n/a,0,A
RIG,3,Transocean Ltd.,Energy,Oil & Gas Production,0,N
RIC,3,Richmont Mines Inc.,Basic Industries,Precious Metals,0,A
BNY,-1,BlackRock New York Investment Quality Municipal Trust Inc. (Th,n/a,n/a,0,N
TRMR,3,Tremor Video Inc.,Technology,Advertising,0,N
HAL,5,Halliburton Company,Energy,Oilfield Services/Equipment,4,N
BNS,4,Bank of Nova Scotia (The),Finance,Major Banks,0,N
HAE,3,Haemonetics Corporation,Health Care,Medical/Dental Instruments,0,N
BNK,3,C1 Financial Inc.,Finance,Major Banks,0,N
BNJ,-1,BlackRock New Jersey Municipal Income Trust,n/a,n/a,0,N
TRMB,3,Trimble Navigation Limited,Capital Goods,Industrial Machinery/Components,0,O
CIFC,0,CIFC Corp.,Finance,Finance: Consumer Services,0,O
RNET,4,RigNet Inc.,Consumer Services,Telecommunications Equipment,0,O
HAR,4,Harman International Industries Incorporated,Consumer Non-Durables,Consumer Electronics/Appliances,4,N
HAS,3,Hasbro Inc.,Consumer Non-Durables,Recreational Products/Toys,0,O
ZLTQ,2,ZELTIQ Aesthetics Inc.,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,0,O
WLKP,3,Westlake Chemical Partners LP,Basic Industries,Major Chemicals,0,N
PAM,0,Pampa Energia S.A.,Public Utilities,Electric Utilities: Central,0,N
HELE,1,Helen of Troy Limited,Consumer Durables,Home Furnishings,0,O
CNSL,3,Consolidated Communications Holdings Inc.,Public Utilities,Telecommunications Equipment,0,O
HELI,3,CHC Group Ltd.,Transportation,Transportation Services,0,N
CNSI,1,Comverse Inc.,Miscellaneous,Business Services,0,O
ROYT,5,Pacific Coast Oil Trust,Energy,Oil & Gas Production,0,N
IIVI,3,II-VI Incorporated,Capital Goods,Electronic Components,0,O
WBS/WS,-1,Webster Financial Corporation,n/a,n/a,0,N
FOR,3,Forestar Group Inc,Finance,Real Estate,0,N
CLUB,3,Town Sports International Holdings Inc.,Consumer Services,Hotels/Resorts,0,O
FOX,3,Twenty-First Century Fox Inc.,Consumer Services,Television Services,0,O
SYUT,0,Synutra International Inc.,Consumer Non-Durables,Packaged Foods,0,O
SMAC,-1,Sino Mercury Acquisition Corp.,Finance,Business Services,0,O
FOE,4,Ferro Corporation,Basic Industries,Paints/Coatings,0,N
FOF,-1,Cohen & Steers Closed-End Opportunity Fund Inc.,n/a,n/a,0,N
BXMT,4,Capital Trust Inc.,Consumer Services,Real Estate Investment Trusts,0,N
PDFS,1,PDF Solutions Inc.,Technology,EDP Services,0,O
CPIX,0,Cumberland Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,0,O
ADVS,3,Advent Software Inc.,Technology,EDP Services,0,O
GULF,3,WisdomTree Middle East Dividend Fund,n/a,n/a,0,O
QINC,0,First Trust RBA Quality Income ETF,n/a,n/a,0,O
EQCO,-1,Equity Commonwealth,Consumer Services,Real Estate Investment Trusts,0,N
FSRV,3,FirstService Corporation,Finance,Real Estate,0,O
GOLD,3,Randgold Resources Limited,Basic Industries,Precious Metals,0,O
CASM,0,CAS Medical Systems Inc.,Health Care,Medical/Dental Instruments,0,O
PZZA,2,Papa John&#39;S International Inc.,Consumer Services,Restaurants,0,O
CASI,0,CASI Pharmaceuticals Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),0,O
CASH,4,Meta Financial Group Inc.,Finance,Savings Institutions,0,O
ROYL,0,Royale Energy Inc.,Energy,Oil & Gas Production,0,O
CASS,0,Cass Information Systems Inc,Miscellaneous,Business Services,0,O
CASY,1,Caseys General Stores Inc.,Consumer Durables,Automotive Aftermarket,0,O
MRGE,3,Merge Healthcare Incorporated.,Technology,EDP Services,0,O
COMT,0,iShares Commodities Select Strategy ETF,n/a,n/a,0,O
ABDC,1,Alcentra Capital Corp.,n/a,n/a,0,O
COMM,3,CommScope Holding Company Inc.,Technology,Radio And Television Broadcasting And Communications Equipment,4,O
FEYE,3,FireEye Inc.,Technology,Computer peripheral equipment,0,O
SAQ,-1,Saratoga Investment Corp,n/a,n/a,0,N
FCEL,2,FuelCell Energy Inc.,Miscellaneous,Industrial Machinery/Components,0,O
VDSI,0,VASCO Data Security International Inc.,Technology,EDP Services,0,O
BYFC,0,Broadway Financial Corporation,Finance,Savings Institutions,0,O
QADB,0,QAD Inc.,Technology,Computer Software: Prepackaged Software,0,O
FHCO,0,Female Health Company (The),Basic Industries,Specialty Chemicals,0,O
SQBG,1,Sequential Brands Group Inc.,Consumer Non-Durables,Apparel,0,O
VTRB,-1,Ventas Realty Limited Partnership // Ventas Capital Corporati,n/a,n/a,0,N
CBRX,0,Columbia Laboratories Inc.,Health Care,Major Pharmaceuticals,0,O
CBRL,2,Cracker Barrel Old Country Store Inc.,Consumer Services,Restaurants,0,O
BNSO,0,Bonso Electronics International Inc.,Capital Goods,Industrial Machinery/Components,0,O
VLTC,0,Voltari Corporation,Miscellaneous,Business Services,0,O
RRGB,1,Red Robin Gourmet Burgers Inc.,Consumer Services,Restaurants,0,O
BIO/B,-1,Bio-Rad Laboratories Inc.,Capital Goods,Biotechnology: Laboratory Analytical Instruments,0,N
CRZO,4,Carrizo Oil & Gas Inc.,Energy,Oil & Gas Production,0,O
ONTX,1,Onconova Therapeutics Inc.,Health Care,Major Pharmaceuticals,0,O
CGNX,3,Cognex Corporation,Capital Goods,Industrial Machinery/Components,0,O
CMA/WS,-1,Comerica Incorporated,n/a,n/a,0,N
SODA,5,SodaStream International Ltd.,Consumer Durables,Consumer Electronics/Appliances,0,O
SPDC,5,Speed Commerce Inc.,Technology,Retail: Computer Software & Peripheral Equipment,0,O
MBII,2,Marrone Bio Innovations Inc.,Basic Industries,Agricultural Chemicals,0,O
ADXS,3,Advaxis Inc.,Health Care,Major Pharmaceuticals,0,O
DSCO,3,Discovery Laboratories Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),0,O
DSCI,3,Derma Sciences Inc.,Health Care,Medical/Dental Instruments,0,O
WATT,0,Energous Corporation,Technology,Radio And Television Broadcasting And Communications Equipment,0,O
MDSO,2,Medidata Solutions Inc.,Technology,Computer Software: Prepackaged Software,0,O
BOKF,3,BOK Financial Corporation,Finance,Major Banks,0,O
MDSY,0,BluePhoenix Solutions Ltd.,n/a,n/a,0,O
AMKR,4,Amkor Technology Inc.,Technology,Semiconductors,0,O
ISLE,1,Isle of Capri Casinos Inc.,Consumer Services,Hotels/Resorts,0,O
PNC/WS,-1,PNC Financial Services Group Inc. (The),n/a,n/a,0,N
CFRXZ,-1,ContraFect Corporation,Health Care,Major Pharmaceuticals,0,O
EFII,2,Electronics for Imaging Inc.,Technology,Computer Communications Equipment,0,O
CFRXW,-1,ContraFect Corporation,Health Care,Major Pharmaceuticals,0,O
PZZI,-1,Pizza Inn Holdings Inc.,Consumer Non-Durables,Food Distributors,0,O
USDP,4,USD Partners LP,Transportation,Railroads,0,N
AGIIL,-1,Argo Group International Holdings Ltd.,Finance,Specialty Insurers,0,O
TSRI,0,TSR Inc.,Technology,EDP Services,0,O
OPWR,3,Opower Inc.,Technology,Computer Software: Prepackaged Software,0,N
BKEPP,-1,Blueknight Energy Partners L.P. L.L.C.,Energy,Natural Gas Distribution,0,O
SHBI,3,Shore Bancshares Inc,Finance,Major Banks,0,O
HBHC,4,Hancock Holding Company,Finance,Major Banks,0,O
RAND,0,Rand Capital Corporation,n/a,n/a,0,O
ISRL,0,Isramco Inc.,Energy,Oil & Gas Production,0,O
AGYS,0,Agilysys Inc.,Technology,EDP Services,0,O
RRD,3,R.R. Donnelley & Sons Company,Miscellaneous,Publishing,0,O
RRC,4,Range Resources Corporation,Energy,Oil & Gas Production,0,N
BDCV,0,BDCA Venture Inc.,n/a,n/a,0,O
MCRL,3,Micrel Incorporated,Technology,Semiconductors,0,O
MCRI,3,Monarch Casino & Resort Inc.,Consumer Services,Hotels/Resorts,0,O
NYLD,2,NRG Yield Inc.,Public Utilities,Electric Utilities: Central,0,N
QVCA,3,Liberty Interactive Corporation,Consumer Services,Catalog/Specialty Distribution,4,O
QVCB,0,Liberty Interactive Corporation,Consumer Services,Catalog/Specialty Distribution,0,O
BCOM,0,B Communications Ltd.,Consumer Services,Telecommunications Equipment,0,O
BRG,0,Bluerock Residential Growth REIT Inc.,Consumer Services,Real Estate Investment Trusts,0,A
BCOV,2,Brightcove Inc.,Technology,EDP Services,0,O
BCOR,3,Blucora Inc.,Technology,EDP Services,0,O
NVMI,2,Nova Measuring Instruments Ltd.,Capital Goods,Electronic Components,0,O
BIDU,3,Baidu Inc.,Technology,Computer Software: Programming Data Processing,6,O
QLIK,5,Qlik Technologies Inc.,Technology,Computer Software: Prepackaged Software,0,O
CMTL,3,Comtech Telecommunications Corp.,Technology,Radio And Television Broadcasting And Communications Equipment,0,O
LIQD,0,Liquid Holdings Group Inc.,Technology,Computer Software: Prepackaged Software,0,O
PVCT,0,Provectus Biopharmaceuticals Inc.,Health Care,Major Pharmaceuticals,0,A
GBDC,3,Golub Capital BDC Inc.,n/a,n/a,0,O
USB,3,U.S. Bancorp,Finance,Major Banks,4,N
USA,0,Liberty All-Star Equity Fund,n/a,n/a,0,N
USM,3,United States Cellular Corporation,Public Utilities,Telecommunications Equipment,0,N
LIQT,3,LiqTech International Inc.,Technology,Industrial Machinery/Components,0,A
IQI,0,Invesco Quality Municipal Income Trust,n/a,n/a,0,N
LDOS,2,Leidos Holdings Inc.,Technology,EDP Services,0,N
VISI,0,Volt Information Sciences Inc.,Technology,Professional Services,0,A
VISN,0,VisionChina Media Inc.,Technology,Advertising,0,O
PCAR,2,PACCAR Inc.,Capital Goods,Auto Manufacturing,4,O
AURX,-1,Audeo Oncology Inc.,n/a,n/a,0,O
PXD,5,Pioneer Natural Resources Company,Energy,Oil & Gas Production,0,N
FPF,-1,First Trust Intermediate Duration Preferred & Income Fund,n/a,n/a,0,N
STFC,2,State Auto Financial Corporation,Finance,Property-Casualty Insurers,0,O
FPL,-1,First Trust New Opportunities MLP & Energy Fund,n/a,n/a,0,N
FPO,4,First Potomac Realty Trust,Consumer Services,Real Estate Investment Trusts,0,N
FPI,3,Farmland Partners Inc.,Consumer Services,Real Estate Investment Trusts,0,A
FPT,-1,Federated Premier Intermediate Municipal Income Fund,n/a,n/a,0,N
FPP,0,FieldPoint Petroleum Corporation,Energy,Oil & Gas Production,0,A
AMTX,3,Aemetis Inc,Basic Industries,Major Chemicals,0,O
SNOW,3,Intrawest Resorts Holdings Inc.,Consumer Services,Services-Misc. Amusement & Recreation,0,N
AMTG,3,Apollo Residential Mortgage Inc.,Consumer Services,Real Estate Investment Trusts,0,N
AMTD,3,TD Ameritrade Holding Corporation,Finance,Investment Bankers/Brokers/Service,4,N
PNRG,0,PrimeEnergy Corporation,Energy,Oil & Gas Production,0,O
PNRA,3,Panera Bread Company,Consumer Services,Restaurants,0,O
SIR,4,Select Income REIT,Consumer Services,Real Estate Investment Trusts,0,N
JBHT,3,J.B. Hunt Transport Services Inc.,Transportation,Trucking Freight/Courier Services,4,O
POPE,0,Pope Resources,Consumer Non-Durables,Environmental Services,0,O
SIX,3,Six Flags Entertainment Corporation New,Consumer Services,Services-Misc. Amusement & Recreation,0,N
SAGE,3,Sage Therapeutics Inc.,Health Care,Major Pharmaceuticals,0,O
SIG,2,Signet Jewelers Limited,Consumer Services,Consumer Specialties,0,N
SIF,0,SIFCO Industries Inc.,Capital Goods,Aerospace,0,A
MGNX,2,MacroGenics Inc.,Health Care,Major Pharmaceuticals,0,O
SID,3,National Steel Company,Capital Goods,Steel/Iron Ore,0,N
SIM,3,Grupo Simec S.A. de C.V.,Basic Industries,Steel/Iron Ore,0,A
ACET,0,Aceto Corporation,Consumer Durables,Specialty Chemicals,0,O
TAT,3,Transatlantic Petroleum Ltd,Energy,Oil & Gas Production,0,A
TAP,4,Molson Coors Brewing  Company,Consumer Non-Durables,Beverages (Production/Distribution),0,N
TAS,0,Tasman Metals Ltd,Basic Industries,Precious Metals,0,A
AVAV,3,AeroVironment Inc.,Capital Goods,Aerospace,0,O
TAX,5,Liberty Tax Inc.,Miscellaneous,Multi-Sector Companies,0,O
AVAL,4,Grupo Aval Acciones y Valores S.A.,Finance,Commercial Banks,0,N
TAC,3,TransAlta Corporation,Public Utilities,Electric Utilities: Central,0,N
TAL,3,TAL International Group Inc.,Technology,Diversified Commercial Services,0,N
TAI,0,Transamerica Income Shares Inc.,n/a,n/a,0,N
FLXN,1,Flexion Therapeutics Inc.,Health Care,Major Pharmaceuticals,0,O
FLXS,0,Flexsteel Industries Inc.,Consumer Durables,Home Furnishings,0,O
COVR,0,Cover-All Technologies Inc.,Technology,Computer Software: Prepackaged Software,0,A
COVS,0,Covisint Corporation,Technology,EDP Services,0,O
CTCT,3,Constant Contact Inc.,Technology,Advertising,0,O
CTCM,3,CTC Media Inc.,Consumer Services,Broadcasting,0,O
AFL,3,Aflac Incorporated,Finance,Accident &Health Insurance,0,N
KBH,5,KB Home,Capital Goods,Homebuilding,0,N
KBR,5,KBR Inc.,Basic Industries,Military/Government/Technical,0,N
EFSC,2,Enterprise Financial Services Corporation,Finance,Major Banks,0,O
NFG,4,National Fuel Gas Company,Public Utilities,Oil/Gas Transmission,0,N
HCP,3,HCP Inc.,Consumer Services,Real Estate Investment Trusts,0,N
