symbol,rank,name,sector,industry,pid
DHR,3,Danaher Corporation,Capital Goods,Industrial Machinery/Components,0
CACGW,-1,Chart Acquisition Corp.,Finance,Business Services,0
GIGM,0,GigaMedia Limited,Technology,Computer Software: Programming Data Processing,0
GIGA,0,Giga-tronics Incorporated,Capital Goods,Electrical Products,0
OPLK,-1,Oplink Communications Inc.,Public Utilities,Telecommunications Equipment,0
MEMP,3,Memorial Production Partners LP,Energy,Oil & Gas Production,0
WG,5,Willbros Group Inc.,Energy,Oilfield Services/Equipment,0
QAT,0,iShares MSCI Qatar Capped ETF,n/a,n/a,0
WD,3,Walker & Dunlop Inc.,Finance,Finance: Consumer Services,0
WB,0,Weibo Corporation,Technology,Computer Software: Programming Data Processing,2
WM,3,Waste Management Inc.,Public Utilities,Environmental Services,0
WK,3,Workiva Inc.,n/a,n/a,0
WU,3,Western Union Company (The),Miscellaneous,Business Services,0
WR,3,Westar Energy Inc.,Public Utilities,Power Generation,0
MFRM,3,Mattress Firm Holding Corp.,Consumer Services,Other Specialty Stores,0
ULBI,0,Ultralife Corporation,Miscellaneous,Industrial Machinery/Components,0
MFRI,0,MFRI Inc.,Capital Goods,Pollution Control Equipment,0
WX,4,Wuxi Pharmatech (Cayman) Inc.,Health Care,Major Pharmaceuticals,0
RIT,-1,LMP Real Estate Income Fund Inc,n/a,n/a,0
RIO,5,Rio Tinto Plc,Basic Industries,Precious Metals,0
RIF,-1,RMR Real Estate Income Fund.,n/a,n/a,0
RIG,3,Transocean Ltd.,Energy,Oil & Gas Production,0
RIC,3,Richmont Mines Inc.,Basic Industries,Precious Metals,0
BNY,-1,BlackRock New York Investment Quality Municipal Trust Inc. (Th,n/a,n/a,0
TRMR,3,Tremor Video Inc.,Technology,Advertising,0
HAL,5,Halliburton Company,Energy,Oilfield Services/Equipment,0
BNS,4,Bank of Nova Scotia (The),Finance,Major Banks,0
HAE,3,Haemonetics Corporation,Health Care,Medical/Dental Instruments,0
BNK,3,C1 Financial Inc.,Finance,Major Banks,0
BNJ,-1,BlackRock New Jersey Municipal Income Trust,n/a,n/a,0
TRMB,3,Trimble Navigation Limited,Capital Goods,Industrial Machinery/Components,0
CIFC,0,CIFC Corp.,Finance,Finance: Consumer Services,0
RNET,4,RigNet Inc.,Consumer Services,Telecommunications Equipment,0
HAR,4,Harman International Industries Incorporated,Consumer Non-Durables,Consumer Electronics/Appliances,0
HAS,3,Hasbro Inc.,Consumer Non-Durables,Recreational Products/Toys,0
ZLTQ,2,ZELTIQ Aesthetics Inc.,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,0
WLKP,3,Westlake Chemical Partners LP,Basic Industries,Major Chemicals,0
PAM,0,Pampa Energia S.A.,Public Utilities,Electric Utilities: Central,0
HELE,1,Helen of Troy Limited,Consumer Durables,Home Furnishings,0
CNSL,3,Consolidated Communications Holdings Inc.,Public Utilities,Telecommunications Equipment,0
HELI,3,CHC Group Ltd.,Transportation,Transportation Services,0
CNSI,1,Comverse Inc.,Miscellaneous,Business Services,0
ROYT,5,Pacific Coast Oil Trust,Energy,Oil & Gas Production,0
IIVI,3,II-VI Incorporated,Capital Goods,Electronic Components,0
WBS/WS,-1,Webster Financial Corporation,n/a,n/a,0
FOR,3,Forestar Group Inc,Finance,Real Estate,0
CLUB,3,Town Sports International Holdings Inc.,Consumer Services,Hotels/Resorts,0
FOX,3,Twenty-First Century Fox Inc.,Consumer Services,Television Services,0
SYUT,0,Synutra International Inc.,Consumer Non-Durables,Packaged Foods,0
SMAC,-1,Sino Mercury Acquisition Corp.,Finance,Business Services,0
FOE,4,Ferro Corporation,Basic Industries,Paints/Coatings,0
FOF,-1,Cohen & Steers Closed-End Opportunity Fund Inc.,n/a,n/a,0
BXMT,4,Capital Trust Inc.,Consumer Services,Real Estate Investment Trusts,0
PDFS,1,PDF Solutions Inc.,Technology,EDP Services,0
CPIX,0,Cumberland Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,0
ADVS,3,Advent Software Inc.,Technology,EDP Services,0
GULF,3,WisdomTree Middle East Dividend Fund,n/a,n/a,0
SAL,0,Salisbury Bancorp Inc.,Finance,Savings Institutions,0
EQCO,-1,Equity Commonwealth,Consumer Services,Real Estate Investment Trusts,0
FSRV,3,FirstService Corporation,Finance,Real Estate,0
CNLI,-1,Centre Lane Investment Corp.,n/a,n/a,0
CASM,0,CAS Medical Systems Inc.,Health Care,Medical/Dental Instruments,0
PZZA,2,Papa John&#39;S International Inc.,Consumer Services,Restaurants,0
CASI,0,CASI Pharmaceuticals Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),0
CASH,4,Meta Financial Group Inc.,Finance,Savings Institutions,0
ROYL,0,Royale Energy Inc.,Energy,Oil & Gas Production,0
CASS,0,Cass Information Systems Inc,Miscellaneous,Business Services,0
CASY,1,Caseys General Stores Inc.,Consumer Durables,Automotive Aftermarket,0
MRGE,3,Merge Healthcare Incorporated.,Technology,EDP Services,0
COMT,0,iShares Commodities Select Strategy ETF,n/a,n/a,0
ABDC,1,Alcentra Capital Corp.,n/a,n/a,0
COMM,3,CommScope Holding Company Inc.,Technology,Radio And Television Broadcasting And Communications Equipment,0
FEYE,3,FireEye Inc.,Technology,Computer peripheral equipment,0
SAQ,-1,Saratoga Investment Corp,n/a,n/a,0
FCEL,2,FuelCell Energy Inc.,Miscellaneous,Industrial Machinery/Components,0
VDSI,0,VASCO Data Security International Inc.,Technology,EDP Services,0
BYFC,0,Broadway Financial Corporation,Finance,Savings Institutions,0
MPET,3,Magellan Petroleum Corporation,Energy,Oil & Gas Production,0
FHCO,0,Female Health Company (The),Basic Industries,Specialty Chemicals,0
SQBG,1,Sequential Brands Group Inc.,Consumer Non-Durables,Apparel,0
VTRB,-1,Ventas Realty Limited Partnership // Ventas Capital Corporati,n/a,n/a,0
CBRX,0,Columbia Laboratories Inc.,Health Care,Major Pharmaceuticals,0
CBRL,2,Cracker Barrel Old Country Store Inc.,Consumer Services,Restaurants,0
BNSO,0,Bonso Electronics International Inc.,Capital Goods,Industrial Machinery/Components,0
VLTC,0,Voltari Corporation,Miscellaneous,Business Services,0
RRGB,1,Red Robin Gourmet Burgers Inc.,Consumer Services,Restaurants,0
BIO/B,-1,Bio-Rad Laboratories Inc.,Capital Goods,Biotechnology: Laboratory Analytical Instruments,0
CRZO,4,Carrizo Oil & Gas Inc.,Energy,Oil & Gas Production,0
ONTX,1,Onconova Therapeutics Inc.,Health Care,Major Pharmaceuticals,0
CGNX,3,Cognex Corporation,Capital Goods,Industrial Machinery/Components,0
SODA,5,SodaStream International Ltd.,Consumer Durables,Consumer Electronics/Appliances,0
SPDC,5,Speed Commerce Inc.,Technology,Retail: Computer Software & Peripheral Equipment,0
MBII,2,Marrone Bio Innovations Inc.,Basic Industries,Agricultural Chemicals,0
DSCO,3,Discovery Laboratories Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),0
DSCI,3,Derma Sciences Inc.,Health Care,Medical/Dental Instruments,0
CPTA,3,Capitala Finance Corp.,n/a,n/a,0
MDSO,2,Medidata Solutions Inc.,Technology,Computer Software: Prepackaged Software,0
BOKF,3,BOK Financial Corporation,Finance,Major Banks,0
MDSY,0,BluePhoenix Solutions Ltd.,n/a,n/a,0
AMKR,4,Amkor Technology Inc.,Technology,Semiconductors,0
ISLE,1,Isle of Capri Casinos Inc.,Consumer Services,Hotels/Resorts,0
PNC/WS,-1,PNC Financial Services Group Inc. (The),n/a,n/a,0
CFRXZ,-1,ContraFect Corporation,Health Care,Major Pharmaceuticals,0
EFII,2,Electronics for Imaging Inc.,Technology,Computer Communications Equipment,0
CFRXW,-1,ContraFect Corporation,Health Care,Major Pharmaceuticals,0
PZZI,-1,Pizza Inn Holdings Inc.,Consumer Non-Durables,Food Distributors,0
USDP,4,USD Partners LP,Transportation,Railroads,0
AGIIL,-1,Argo Group International Holdings Ltd.,Finance,Specialty Insurers,0
TSRI,0,TSR Inc.,Technology,EDP Services,0
OPWR,3,Opower Inc.,Technology,Computer Software: Prepackaged Software,0
BKEPP,-1,Blueknight Energy Partners L.P. L.L.C.,Energy,Natural Gas Distribution,0
SHBI,3,Shore Bancshares Inc,Finance,Major Banks,0
AT,3,Atlantic Power Corporation,Energy,Electric Utilities: Central,0
RAND,0,Rand Capital Corporation,n/a,n/a,0
TSRO,4,TESARO Inc.,Health Care,Major Pharmaceuticals,0
AGYS,0,Agilysys Inc.,Technology,EDP Services,0
RRD,3,R.R. Donnelley & Sons Company,Miscellaneous,Publishing,0
RRC,4,Range Resources Corporation,Energy,Oil & Gas Production,0
ISRG,3,Intuitive Surgical Inc.,Health Care,Industrial Specialties,0
MCRL,3,Micrel Incorporated,Technology,Semiconductors,0
MCRI,3,Monarch Casino & Resort Inc.,Consumer Services,Hotels/Resorts,0
NYLD,2,NRG Yield Inc.,Public Utilities,Electric Utilities: Central,0
QVCA,3,Liberty Interactive Corporation,Consumer Services,Catalog/Specialty Distribution,0
QVCB,0,Liberty Interactive Corporation,Consumer Services,Catalog/Specialty Distribution,0
BCOM,0,B Communications Ltd.,Consumer Services,Telecommunications Equipment,0
BCOV,2,Brightcove Inc.,Technology,EDP Services,0
BCOR,3,Blucora Inc.,Technology,EDP Services,0
NVMI,2,Nova Measuring Instruments Ltd.,Capital Goods,Electronic Components,0
BIDU,3,Baidu Inc.,Technology,Computer Software: Programming Data Processing,2
QLIK,5,Qlik Technologies Inc.,Technology,Computer Software: Prepackaged Software,0
CMTL,3,Comtech Telecommunications Corp.,Technology,Radio And Television Broadcasting And Communications Equipment,0
LIQD,0,Liquid Holdings Group Inc.,Technology,Computer Software: Prepackaged Software,0
PVCT,0,Provectus Biopharmaceuticals Inc.,Health Care,Major Pharmaceuticals,0
GBDC,3,Golub Capital BDC Inc.,n/a,n/a,0
USB,3,U.S. Bancorp,Finance,Major Banks,0
USA,0,Liberty All-Star Equity Fund,n/a,n/a,0
USM,3,United States Cellular Corporation,Public Utilities,Telecommunications Equipment,0
LIQT,3,LiqTech International Inc.,Technology,Industrial Machinery/Components,0
IQI,0,Invesco Quality Municipal Income Trust,n/a,n/a,0
LDOS,2,Leidos Holdings Inc.,Technology,EDP Services,0
VISI,0,Volt Information Sciences Inc.,Technology,Professional Services,0
VISN,0,VisionChina Media Inc.,Technology,Advertising,0
PCAR,2,PACCAR Inc.,Capital Goods,Auto Manufacturing,0
AURX,-1,Audeo Oncology Inc.,n/a,n/a,0
PXD,5,Pioneer Natural Resources Company,Energy,Oil & Gas Production,0
FPF,-1,First Trust Intermediate Duration Preferred & Income Fund,n/a,n/a,0
STFC,2,State Auto Financial Corporation,Finance,Property-Casualty Insurers,0
FPL,-1,First Trust New Opportunities MLP & Energy Fund,n/a,n/a,0
FPO,4,First Potomac Realty Trust,Consumer Services,Real Estate Investment Trusts,0
FPI,3,Farmland Partners Inc.,Consumer Services,Real Estate Investment Trusts,0
FPT,-1,Federated Premier Intermediate Municipal Income Fund,n/a,n/a,0
FPP,0,FieldPoint Petroleum Corporation,Energy,Oil & Gas Production,0
AMTX,3,Aemetis Inc,Basic Industries,Major Chemicals,0
SNOW,3,Intrawest Resorts Holdings Inc.,Consumer Services,Services-Misc. Amusement & Recreation,0
AMTG,3,Apollo Residential Mortgage Inc.,Consumer Services,Real Estate Investment Trusts,0
AMTD,3,TD Ameritrade Holding Corporation,Finance,Investment Bankers/Brokers/Service,0
PNRG,0,PrimeEnergy Corporation,Energy,Oil & Gas Production,0
PNRA,3,Panera Bread Company,Consumer Services,Restaurants,0
SIR,4,Select Income REIT,Consumer Services,Real Estate Investment Trusts,0
JBHT,3,J.B. Hunt Transport Services Inc.,Transportation,Trucking Freight/Courier Services,0
POPE,0,Pope Resources,Consumer Non-Durables,Environmental Services,0
SIX,3,Six Flags Entertainment Corporation New,Consumer Services,Services-Misc. Amusement & Recreation,0
SAGE,3,Sage Therapeutics Inc.,Health Care,Major Pharmaceuticals,0
SIG,2,Signet Jewelers Limited,Consumer Services,Consumer Specialties,0
SIF,0,SIFCO Industries Inc.,Capital Goods,Aerospace,0
MGNX,2,MacroGenics Inc.,Health Care,Major Pharmaceuticals,0
SID,3,National Steel Company,Capital Goods,Steel/Iron Ore,0
SIM,3,Grupo Simec S.A. de C.V.,Basic Industries,Steel/Iron Ore,0
ACET,0,Aceto Corporation,Consumer Durables,Specialty Chemicals,0
TAT,3,Transatlantic Petroleum Ltd,Energy,Oil & Gas Production,0
TAP,4,Molson Coors Brewing  Company,Consumer Non-Durables,Beverages (Production/Distribution),0
TAS,0,Tasman Metals Ltd,Basic Industries,Precious Metals,0
AVAV,3,AeroVironment Inc.,Capital Goods,Aerospace,0
TAX,5,Liberty Tax Inc.,Miscellaneous,Multi-Sector Companies,0
AVAL,4,Grupo Aval Acciones y Valores S.A.,Finance,Commercial Banks,0
TAC,3,TransAlta Corporation,Public Utilities,Electric Utilities: Central,0
TAL,3,TAL International Group Inc.,Technology,Diversified Commercial Services,0
TAI,0,Transamerica Income Shares Inc.,n/a,n/a,0
FLXN,1,Flexion Therapeutics Inc.,Health Care,Major Pharmaceuticals,0
FLXS,0,Flexsteel Industries Inc.,Consumer Durables,Home Furnishings,0
COVR,0,Cover-All Technologies Inc.,Technology,Computer Software: Prepackaged Software,0
COVS,0,Covisint Corporation,Technology,EDP Services,0
CTCT,3,Constant Contact Inc.,Technology,Advertising,0
CTCM,3,CTC Media Inc.,Consumer Services,Broadcasting,0
AFL,3,Aflac Incorporated,Finance,Accident &Health Insurance,0
KBH,5,KB Home,Capital Goods,Homebuilding,0
KBR,5,KBR Inc.,Basic Industries,Military/Government/Technical,0
NXPI,2,NXP Semiconductors N.V.,Technology,Semiconductors,0
SNPS,4,Synopsys Inc.,Technology,Computer Software: Prepackaged Software,0
NFG,4,National Fuel Gas Company,Public Utilities,Oil/Gas Transmission,0
HCP,3,HCP Inc.,Consumer Services,Real Estate Investment Trusts,0
MHLD,3,Maiden Holdings Ltd.,Finance,Property-Casualty Insurers,0
BLX,3,Banco Latinoamericano de Comercio Exterior S.A.,Finance,Commercial Banks,0
HCT,0,American Realty Capital Healthcare Trust Inc.,Consumer Services,Real Estate Investment Trusts,0
IGLD,0,Internet Gold Golden Lines Ltd.,Public Utilities,Telecommunications Equipment,0
BLT,4,Blount International Inc.,Capital Goods,Industrial Machinery/Components,0
BLW,0,Citigroup Inc.,Finance,Major Banks,0
BCRX,1,BioCryst Pharmaceuticals Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),0
NSEC,0,National Security Group Inc.,Finance,Life Insurance,0
TRCO,2,Tribune Media Company,n/a,n/a,0
BLL,4,Ball Corporation,Consumer Durables,Containers/Packaging,0
HCA,1,HCA Holdings Inc.,Health Care,Hospital/Nursing Management,0
AFB,-1,Alliance National Municipal Income Fund Inc,n/a,n/a,0
BLK,3,BlackRock Inc.,Finance,Investment Bankers/Brokers/Service,2
BLJ,-1,Blackrock New Jersey Municipal Bond Trust,n/a,n/a,0
BLE,-1,BlackRock Municipal Income Trust II,n/a,n/a,0
ARPI,5,American Residential Properties Inc.,Consumer Services,Real Estate Investment Trusts,0
BCRH,3,Blue Capital Reinsurance Holdings Ltd.,Finance,Property-Casualty Insurers,0
HCN,3,Health Care REIT Inc.,Consumer Services,Real Estate Investment Trusts,0
TRCB,0,Two River Bancorp,Finance,Major Banks,0
NFX,5,Newfield Exploration Company,Energy,Oil & Gas Production,0
PRGO,3,Perrigo Company,Health Care,Major Pharmaceuticals,0
PRGN,4,Paragon Shipping Inc.,Transportation,Marine Transportation,0
PRGS,3,Progress Software Corporation,Technology,Computer Software: Prepackaged Software,0
PRGX,3,PRGX Global Inc.,Consumer Services,Diversified Commercial Services,0
EVLV,2,EVINE Live Inc.,n/a,n/a,0
BANFP,-1,BancFirst Corporation,Finance,Major Banks,0
IDTI,3,Integrated Device Technology Inc.,Technology,Semiconductors,0
RBCN,3,Rubicon Technology Inc.,Technology,Semiconductors,0
FRNK,-1,Franklin Financial Corporation,Finance,Savings Institutions,0
OUT,5,OUTFRONT Media Inc.,n/a,n/a,0
LTS,2,Ladenburg Thalmann Financial Services Inc,Finance,Investment Bankers/Brokers/Service,0
LQDT,3,Liquidity Services Inc.,Miscellaneous,Business Services,0
FMX,3,Fomento Economico Mexicano S.A.B. de C.V.,Consumer Non-Durables,Beverages (Production/Distribution),0
FMY,-1,First Trust,n/a,n/a,0
LJPC,3,La Jolla Pharmaceutical Company,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),0
FMS,3,Fresenius Medical Care Corporation,Health Care,Hospital/Nursing Management,0
SMCI,3,Super Micro Computer Inc.,Technology,Computer Manufacturing,0
FMO,0,Fiduciary/Claymore MLP Opportunity Fund,n/a,n/a,0
FOMX,3,Foamix Pharmaceuticals Ltd.,Consumer Durables,Specialty Chemicals,0
FMI,3,Foundation Medicine Inc.,Health Care,Medical Specialities,0
FMD,3,First Marblehead Corporation (The),Finance,Finance: Consumer Services,0
FMB,0,First Trust Managed Municipal ETF,n/a,n/a,0
FMC,4,FMC Corporation,Basic Industries,Major Chemicals,0
CLSN,4,Celsion Corporation,Health Care,Major Pharmaceuticals,0
ADPT,3,Adeptus Health Inc.,Health Care,Hospital/Nursing Management,0
TSCO,3,Tractor Supply Company,Consumer Services,RETAIL: Building Materials,0
IFON,0,InfoSonics Corp,Consumer Non-Durables,Electronic Components,0
VBND,0,Vident Core U.S. Bond Strategy Fund,n/a,n/a,0
OXBR,0,Oxbridge Re Holdings Limited,Finance,Property-Casualty Insurers,0
INSY,2,Insys Therapeutics Inc.,Health Care,Major Pharmaceuticals,0
BTZ,-1,BlackRock Credit Allocation Income Trust,n/a,n/a,0
CHOP,0,China Gerui Advanced Materials Group Limited,Capital Goods,Steel/Iron Ore,0
BKEP,3,Blueknight Energy Partners L.P. L.L.C.,Energy,Natural Gas Distribution,0
HIHO,0,Highway Holdings Limited,Capital Goods,Metal Fabrications,0
FLEX,3,Flextronics International Ltd.,Technology,Electrical Products,0
AKRX,2,Akorn Inc.,Health Care,Major Pharmaceuticals,0
SQBK,3,Square 1 Financial Inc.,Finance,Major Banks,0
CWBC,0,Community West Bancshares,Finance,Major Banks,0
MOKO,0,Moko Social Media Ltd.,Technology,Computer Software: Programming Data Processing,0
NXTDW,-1,NXT-ID Inc.,Consumer Services,Diversified Commercial Services,0
GLAD,3,Gladstone Capital Corporation,n/a,n/a,0
P,3,Pandora Media Inc.,Consumer Services,Broadcasting,0
CBAY,3,Cymabay Therapeutics Inc.,Health Care,Major Pharmaceuticals,0
WSTG,0,Wayside Technology Group Inc.,Technology,Retail: Computer Software & Peripheral Equipment,0
WSTC,4,West Corporation,Miscellaneous,Business Services,0
LNC/WS,-1,Lincoln National Corporation,n/a,n/a,0
WSTL,0,Westell Technologies Inc.,Public Utilities,Telecommunications Equipment,0
ZNH,3,China Southern Airlines Company Limited,Transportation,Air Freight/Delivery Services,0
CSFL,3,CenterState Banks Inc.,Finance,Major Banks,0
HEI/A,-1,Heico Corporation,Capital Goods,Aerospace,0
PLUG,3,Plug Power Inc.,Energy,Industrial Machinery/Components,0
LMCK,5,Liberty Media Corporation,Consumer Services,Broadcasting,0
AOSL,3,Alpha and Omega Semiconductor Limited,Technology,Semiconductors,0
LONG,3,eLong Inc.,Consumer Services,Transportation Services,0
PLUS,1,ePlus inc.,Technology,Retail: Computer Software & Peripheral Equipment,0
MCOX,0,Mecox Lane Limited,Consumer Non-Durables,Apparel,0
AYN,-1,Alliance New York Municipal Income Fund Inc,n/a,n/a,0
AYI,1,Acuity Brands Inc,Consumer Durables,Building Products,0
KPTI,3,Karyopharm Therapeutics Inc.,Health Care,Major Pharmaceuticals,0
AYR,3,Aircastle Limited,Technology,Diversified Commercial Services,0
HAFC,1,Hanmi Financial Corporation,Finance,Major Banks,0
ENLK,3,EnLink Midstream Partners LP,Public Utilities,Natural Gas Distribution,0
ENLC,4,EnLink Midstream LLC,Public Utilities,Natural Gas Distribution,0
NYMTP,-1,New York Mortgage Trust Inc.,Finance,Finance: Consumer Services,0
HTBX,3,Heat Biologics Inc.,Health Care,Major Pharmaceuticals,0
LAD,2,Lithia Motors Inc.,Consumer Durables,Automotive Aftermarket,0
PRXL,3,PAREXEL International Corporation,Health Care,Biotechnology: Commercial Physical & Biological Resarch,0
PRXI,0,Premier Exhibitions Inc.,Consumer Services,Services-Misc. Amusement & Recreation,0
HTBK,3,Heritage Commerce Corp,Finance,Major Banks,0
HTBI,2,HomeTrust Bancshares Inc.,Finance,Savings Institutions,0
TAP/A,-1,Molson Coors Brewing  Company,Consumer Non-Durables,Beverages (Production/Distribution),0
ISNS,0,Image Sensing Systems Inc.,Capital Goods,Industrial Machinery/Components,0
VIPS,3,Vipshop Holdings Limited,Consumer Services,Catalog/Specialty Distribution,2
KODK/WS/A,-1,Eastman Kodak Company,n/a,n/a,0
